x,y
20.1732000431847,35.92832728277455
22.91761467,27.69161988657156
30.813985943020437,40.4287111251247
27.7120301406449,25.409404030555528
33.55473499887394,30.127826754184575
22.189213542576194,25.88093514548878
22.98796190453418,34.16019201090174
25.8731632239225,18.50840157370533
26.266956662893833,25.44991379356547
22.67040305245181,22.500274707110115
28.681771857565234,30.75273582231764
24.08170061232651,19.01373748603181
22.053741313373106,30.28288726
24.35542306671188,30.67713955958452
33.43231611803478,20.66438432672438
25.862059870482156,28.7579231618761
27.42072395,28.85810536782581
32.82144974888391,20.85903226
30.046351060658,25.52955048413844
25.577870724028266,39.31524426298266
14.70542111929366,9.41737694015915
15.668755681746928,11.52341005
8.73796052913171,11.00332188657206
19.74414174510994,18.647956591592735
21.545847191583057,17.2586419184498
15.96440817,10.541619431363372
11.094540618226944,10.83669669103056
9.840555483367423,7.20804957911741
12.094574732652305,15.7707261552425
11.14562578840303,13.56747435
7.68974238,8.05957762910359
10.663917761322123,9.94510185880395
18.63705453715714,25.419934444028534
6.080051213360777,11.512218446521915
8.80942947,13.04340231759
10.08691995,8.816904641647572
11.9772232718,9.65469851073394
10.55592949051033,8.731110700309284
19.98978633083254,13.728468731132415
7.96593926791882,9.18792085542485
